   BENCHMARK INFORMATION
benchmark definition:    java-ranger-svcomp.xml
name:                    java-ranger-svcomp
run sets:                SVCOMP-ReachSafety-Java.ReachSafety-Java
date:                    Tue, 2026-06-30 22:35:20 +01
tool:                    Java Ranger 2025
tool executable:         /home/salmane/bin/jr-sv-comp
options:
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             4
hardware requirements:
- cpu cores:             4
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    salmane-VivoBook-ASUSLaptop-X515EP-X515EP
os:                      Linux-6.17.0-35-generic-x86_64-with-glibc2.39
cpu:                     11th Gen Intel Core i5-1135G7 @ 2.40GHz
- cores:                 8
- max frequency:         4200.0 MHz
- turbo boost enabled:   True
ram:                     8005.804032 MB
------------------------------------------------------------



SVCOMP-ReachSafety-Java.ReachSafety-Java
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                                                                                               status                       cpu time   wall time        host
jbmc-regression/uninitialised1.yml                                                                                      true                             2.80        1.20        None
jbmc-regression/virtual1.yml                                                                                            true                             2.69        1.17        None
jbmc-regression/virtual2.yml                                                                                            false                            2.89        1.25        None
jbmc-regression/virtual4.yml                                                                                            true                             2.72        1.18        None
jbmc-regression/virtual_function_unwinding.yml                                                                          true                             2.72        1.15        None
jpf-regression/ExDarko_false.yml                                                                                        false                            8.86        3.16        None
jpf-regression/ExDarko_true.yml                                                                                         true                            10.38        3.55        None
jpf-regression/ExException_false.yml                                                                                    false                            9.03        3.25        None
jpf-regression/ExException_true.yml                                                                                     true                            10.21        3.58        None
jpf-regression/ExGenSymExe_false.yml                                                                                    false                            3.15        1.33        None
jpf-regression/ExGenSymExe_true.yml                                                                                     true                             3.05        1.35        None
jpf-regression/ExLazy_false.yml                                                                                         false                            9.75        3.45        None
jpf-regression/ExLazy_true.yml                                                                                          true                            10.37        3.59        None
jpf-regression/ExMIT_false.yml                                                                                          false                            9.79        3.69        None
jpf-regression/ExMIT_true.yml                                                                                           true                             9.88        3.44        None
jpf-regression/ExSymExe10_false.yml                                                                                     false                           10.26        3.60        None
jpf-regression/ExSymExe10_true.yml                                                                                      true                             9.35        3.30        None
jpf-regression/ExSymExe11_false.yml                                                                                     false                            2.91        1.25        None
jpf-regression/ExSymExe11_true.yml                                                                                      true                             9.59        3.38        None
jpf-regression/ExSymExe12_false.yml                                                                                     false                           10.00        3.53        None
jpf-regression/ExSymExe12_true.yml                                                                                      true                             9.92        3.47        None
jpf-regression/ExSymExe13_false.yml                                                                                     false                            9.55        3.36        None
jpf-regression/ExSymExe13_true.yml                                                                                      true                             9.98        3.47        None
jpf-regression/ExSymExe14_false.yml                                                                                     false                            9.43        3.34        None
jpf-regression/ExSymExe14_true.yml                                                                                      true                            10.69        3.66        None
jpf-regression/ExSymExe15_false.yml                                                                                     false                            9.59        3.40        None
jpf-regression/ExSymExe15_true.yml                                                                                      true                             9.26        3.27        None
jpf-regression/ExSymExe16_false.yml                                                                                     false                            3.19        1.39        None
jpf-regression/ExSymExe16_true.yml                                                                                      true                             3.04        1.33        None
jpf-regression/ExSymExe17_false.yml                                                                                     false                            3.10        1.35        None
jpf-regression/ExSymExe17_true.yml                                                                                      true                             2.95        1.29        None
jpf-regression/ExSymExe18_false.yml                                                                                     false                            9.60        3.38        None
jpf-regression/ExSymExe18_true.yml                                                                                      true                             2.76        1.20        None
jpf-regression/ExSymExe19_false.yml                                                                                     false                           10.14        3.54        None
jpf-regression/ExSymExe19_true.yml                                                                                      true                            11.36        4.90        None
jpf-regression/ExSymExe1_false.yml                                                                                      false                           10.92        4.00        None
jpf-regression/ExSymExe1_true.yml                                                                                       true                             2.98        1.29        None
jpf-regression/ExSymExe20_false.yml                                                                                     false                           23.35       17.04        None
jpf-regression/ExSymExe20_true.yml                                                                                      true                             2.81        1.23        None
jpf-regression/ExSymExe21_false.yml                                                                                     false                            9.54        3.62        None
jpf-regression/ExSymExe21_true.yml                                                                                      true                             2.75        1.23        None
jpf-regression/ExSymExe25_false.yml                                                                                     false                            9.64        3.46        None
jpf-regression/ExSymExe25_true.yml                                                                                      true                             3.02        1.32        None
jpf-regression/ExSymExe26_false.yml                                                                                     false                           10.69        4.12        None
jpf-regression/ExSymExe26_true.yml                                                                                      true                             2.74        1.20        None
jpf-regression/ExSymExe27_false.yml                                                                                     false                           10.50        3.53        None
jpf-regression/ExSymExe27_true.yml                                                                                      true                             2.96        1.29        None
jpf-regression/ExSymExe28_false.yml                                                                                     false                            9.95        3.44        None
jpf-regression/ExSymExe28_true.yml                                                                                      true                             2.84        1.22        None
jpf-regression/ExSymExe29_false.yml                                                                                     false                           10.49        4.60        None
jpf-regression/ExSymExe29_true.yml                                                                                      true                             2.77        1.19        None
